#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
p216|p216	5	5	0	0	0	266039	266039	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22XE|UNMAN_12765076	1	0	1	0	0	36805	0	36805	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NMJ|SORGO_00S017	1	1	0	0	0	535824	535824	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25BQ|BLOCK_BIP19445	3	2	1	0	0	868099	73761	794338	0	0	
p34|p34	2	1	1	0	0	149089	54571	94518	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_A12_143598.CEL	3	1	2	0	0	534682	38180	496502	0	0	
SF_0478|SF_0478	2	2	0	0	0	97543	97543	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PCB|SNOOP_AZE081-3	1	0	1	0	0	654500	0	654500	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23EM|BLOCK_8915991	1	0	0	0	1	14247	0	0	0	14247	
con_scz_port_eur_A6.0*Port_PT-1P7Z|COAST_AZ8433-4	1	1	0	0	0	64296	64296	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-242V|MUTER_33262645	2	1	0	0	1	164551	126730	0	0	37821	
con_scz_aber_eur_A6.0*Ab_PT-24RW|GENIP_BIP18306	3	1	2	0	0	616161	178306	437855	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2294|COVET_12574581	2	2	0	0	0	137125	137125	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23K8|BLOCK_12781103	1	0	0	0	1	108239	0	0	0	108239	
SF_0352|SF_0352	3	2	1	0	0	356161	261367	94794	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_C11_143388.CEL	3	0	3	0	0	662504	0	662504	0	0	
SF_0203|SF_0203	1	1	0	0	0	232354	232354	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22LA|COVET_8568209	3	1	2	0	0	380963	42329	338634	0	0	
SF_0045|SF_0045	1	1	0	0	0	61960	61960	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JX|GENIP_10139312	4	2	2	0	0	414353	291089	123264	0	0	
c1032|c1032	2	1	1	0	0	93185	30861	62324	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22PO|HERBS_8568269	1	0	1	0	0	578459	0	578459	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-231B|UNMAN_12765089	1	1	0	0	0	35488	35488	0	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_G03_143268.CEL	3	2	1	0	0	182372	131589	50783	0	0	
SF_0154|SF_0154	2	1	1	0	0	159590	33912	125678	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2417|BLOCK_33262039	1	0	0	0	1	392014	0	0	0	392014	
SF_0196|SF_0196	1	0	1	0	0	84614	0	84614	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2327|ADDER_12761415	3	2	1	0	0	610029	249330	360699	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-231U|WRACK_12761439	2	2	0	0	0	66407	66407	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229G|MUTER_12778968	3	2	1	0	0	171598	120849	50749	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2435|UNMAN_33262498	2	1	1	0	0	161442	45684	115758	0	0	
c967|c967	3	2	1	0	0	385424	264420	121004	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PQV|AWING_AZ9274-1	2	1	1	0	0	320223	112910	207313	0	0	
SF_0239|SF_0239	5	1	4	0	0	2398781	14538	2384243	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PGH|SAUCY_AZE175-3	2	0	1	0	1	99348	0	31085	0	68263	
cas_scz_uclo_eur_A6.0*UCL_PT-1NWH|LAIRS_0S2131	1	1	0	0	0	71800	71800	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1OIU|CONCH_AZ8299-14	2	1	1	0	0	180754	93353	87401	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22KP|COVET_12778841	5	2	3	0	0	554346	92079	462267	0	0	
SF_0673|SF_0673	1	1	0	0	0	67940	67940	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-246F|THERM_33262581	4	0	3	0	1	1078562	0	923248	0	155314	
NOT_IN_PGC_MASTER|NADAS_F99-5	1	1	0	0	0	44389	44389	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1PQM|COAST_AZ8401-2	4	3	1	0	0	182569	161392	21177	0	0	
p1049|p1049	1	1	0	0	0	45150	45150	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GB|WRACK_33262423	1	1	0	0	0	67389	67389	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238C|UNMAN_12764501	2	0	2	0	0	155121	0	155121	0	0	
SF_0260|SF_0260	2	1	1	0	0	141483	77707	63776	0	0	
p1309|p1309	2	1	1	0	0	188519	45150	143369	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22B1|DRECK_33262222	4	1	2	1	0	260914	61591	114468	84855	0	
con_scz_aber_eur_A6.0*Ab_PT-23NJ|STILT_12781132	1	0	1	0	0	43457	0	43457	0	0	
SF_0162|SF_0162	1	1	0	0	0	48992	48992	0	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_D10_143182.CEL	1	1	0	0	0	106061	106061	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NU1|NADAS_00S337	3	0	3	0	0	397024	0	397024	0	0	
p1149|p1149	2	0	1	1	0	112370	0	26653	85717	0	
con_scz_aber_eur_A6.0*Ab_PT-24TB|HERBS_BIP18582	1	0	1	0	0	143641	0	143641	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NUK|LAIRS_00S650	3	1	0	0	2	272060	112128	0	0	159932	
con_scz_aber_eur_A6.0*Ab_PT-24QY|COVET_BIP19526	1	1	0	0	0	43307	43307	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S7Q|STORK_36112254	2	0	1	0	1	148250	0	38372	0	109878	
SF_0009|SF_0009	6	6	0	0	0	879984	879984	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXK|LAIRS_0S2169	1	0	1	0	0	183249	0	183249	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-233S|THERM_12763925	1	1	0	0	0	85926	85926	0	0	0	
SF_0101|SF_0101	3	2	0	1	0	571566	463340	0	108226	0	
cas_scz_aber_eur_A6.0*Ab_PT-231I|UNMAN_12765075	2	1	1	0	0	80224	37292	42932	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23XA|ADDER_33262203	1	1	0	0	0	53645	53645	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23N6|GOUTS_8918120	1	0	1	0	0	1043067	0	1043067	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_F04_143090.CEL	4	2	2	0	0	526577	206777	319800	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JL|MUTER_10139311	3	0	2	0	1	346711	0	242445	0	104266	
con_scz_aber_eur_A6.0*Ab_PT-242B|DRECK_33248124	3	1	1	0	1	587116	115851	43808	0	427457	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_D10_143374.CEL	4	3	1	0	0	227472	180320	47152	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25BW|COVET_BIP18596	1	0	1	0	0	153243	0	153243	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SBI|PALEA_36112583	4	3	0	0	1	324034	267875	0	0	56159	
con_scz_aber_eur_A6.0*Ab_PT-25JD|GENIP_BIP18329	1	1	0	0	0	37518	37518	0	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_H05_143302.CEL	3	2	1	0	0	527161	279764	247397	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25IK|BOURG_BIP18532	3	1	2	0	0	170317	26640	143677	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NV5|GAUZE_00S984	2	1	1	0	0	118866	87714	31152	0	0	
con_scz_port_eur_A6.0*Port_PT-1P7D|MINOR_AZ8411-2	1	0	0	0	1	151445	0	0	0	151445	
cas_scz_aber_eur_A6.0*Ab_PT-239D|HERBS_12764514	1	0	1	0	0	173743	0	173743	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_C10_162200.CEL	4	2	2	0	0	490224	289345	200879	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O2X|LAIRS_0S2323	2	1	1	0	0	244991	88605	156386	0	0	
SF_0686|SF_0686	3	1	0	2	0	227143	158900	0	68243	0	
cas_scz_aber_eur_A6.0*Ab_PT-23DF|STILT_12764536	2	1	1	0	0	234656	52467	182189	0	0	
p1336|p1336	2	1	1	0	0	470642	433690	36952	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2391|UNMAN_12764495	1	0	1	0	0	127920	0	127920	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NNL|REBID_00S055	2	2	0	0	0	714605	714605	0	0	0	
SF_0793|SF_0793	4	2	2	0	0	336390	256036	80354	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O4D|REBID_F389-01	1	0	1	0	0	212065	0	212065	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22X3|BOURG_419	1	1	0	0	0	21055	21055	0	0	0	
p759|p759	1	0	1	0	0	398315	0	398315	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24BL|WRACK_12745487	1	1	0	0	0	41351	41351	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1SD2|CHICO_36113328	1	0	0	0	1	16374	0	0	0	16374	
c971|c971	3	3	0	0	0	186094	186094	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2295|MAUND_16825050	3	1	2	0	0	182595	53550	129045	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22EK|STILT_33262643	1	1	0	0	0	116645	116645	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RU3|YOKEL_36113933	3	1	2	0	0	202316	107569	94747	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24RY|HERBS_BIP18600	2	0	2	0	0	1000642	0	1000642	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23X7|GENIP_33262035	2	0	2	0	0	626238	0	626238	0	0	
con_scz_port_eur_A6.0*Port_PT-1PPV|COAST_AZ8372-11	2	1	1	0	0	182676	44255	138421	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22MC|MAUND_8568237	1	1	0	0	0	63178	63178	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1O9A|MINOR_AZ9133-3	1	1	0	0	0	66637	66637	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22WP|DRECK_373	3	1	2	0	0	292606	29293	263313	0	0	
SF_0829|SF_0829	7	2	4	1	0	570282	89749	306941	173592	0	
p96|p96	4	1	3	0	0	1993176	50022	1943154	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_H12_143222.CEL	4	3	1	0	0	359411	202548	156863	0	0	
SF_1014|SF_1014	5	2	2	1	0	2341701	176721	2080301	84679	0	
con_scz_aber_eur_A6.0*Ab_PT-24RA|GOUTS_BIP18573	2	2	0	0	0	77078	77078	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22K5|ADDER_33261899	2	2	0	0	0	85321	85321	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PIS|ANISE_AZ8591-8	1	0	1	0	0	69899	0	69899	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22FM|WHEYS_33262337	2	0	2	0	0	444419	0	444419	0	0	
SF_0354|SF_0354	1	0	1	0	0	361334	0	361334	0	0	
con_scz_aber_eur_A6.0*Ab_PT-247S|WRACK_33262323	2	1	1	0	0	184323	64400	119923	0	0	
p1357|p1357	8	1	7	0	0	632025	65121	566904	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_D12_143214.CEL	3	2	1	0	0	153079	67175	85904	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23NZ|UNMAN_12781112	2	1	1	0	0	84630	24229	60401	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NQA|NADAS_00S154	2	0	2	0	0	255666	0	255666	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NX6|RURAL_0S2155	4	2	2	0	0	1000487	132671	867816	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXN|SORGO_0S2172	6	5	1	0	0	916349	417045	499304	0	0	
p920a|p920a	1	0	1	0	0	119770	0	119770	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2396|GENIP_12764484	2	1	1	0	0	114424	13616	100808	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22FQ|WHEYS_33262296	1	1	0	0	0	29202	29202	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NMW|RYNDS_00S030	1	1	0	0	0	75015	75015	0	0	0	
c780|c780	3	3	0	0	0	97906	97906	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1S17|SODIC_36114150	3	0	1	0	2	369769	0	184289	0	185480	
cas_scz_aber_eur_A6.0*Ab_PT-23DU|BLOCK_33248144	1	1	0	0	0	20175	20175	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1O75|MOGGY_AZ8504-10	3	1	1	0	1	2926175	167979	2681039	0	77157	
con_scz_aber_eur_A6.0*Ab_PT-2422|GOUTS_33261635	3	1	2	0	0	420591	152937	267654	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2479|DRECK_33262355	1	0	1	0	0	54730	0	54730	0	0	
SF_0251|SF_0251	2	0	2	0	0	186518	0	186518	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24EI|COVET_33262450	1	0	1	0	0	25669	0	25669	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1TB3|PALEA_36113529	1	0	0	0	1	86803	0	0	0	86803	
SF_0207|SF_0207	3	1	1	1	0	283143	100253	143253	39637	0	
cas_scz_aber_eur_A6.0*Ab_PT-22LK|WHEYS_8568221	6	2	3	0	1	654413	90711	536751	0	26951	
cas_scz_aber_eur_A6.0*Ab_PT-237K|STILT_12764511	1	0	1	0	0	148921	0	148921	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23NI|MUTER_20274208	2	1	1	0	0	128584	47913	80671	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229Z|TRACK_12765460	1	0	1	0	0	21921	0	21921	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22AT|TRACK_33262237	2	1	1	0	0	270374	132828	137546	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238X|MAUND_12764522	3	1	1	0	1	347322	51302	191754	0	104266	
c1024|c1024	4	2	2	0	0	212053	95712	116341	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JO|WATAP_10139258	1	1	0	0	0	141615	141615	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22EA|STILT_33261621	1	0	1	0	0	54164	0	54164	0	0	
SF_0663|SF_0663	2	1	0	1	0	61144	11544	0	49600	0	
cas_scz_port_eur_A6.0*Port_PT-1OFX|MINOR_AZ9142-1	1	1	0	0	0	100136	100136	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O1U|NADAS_0S2285	2	1	1	0	0	480280	413116	67164	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2393|MUTER_12764496	2	1	1	0	0	70406	18915	51491	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22AS|ADDER_33262236	1	1	0	0	0	68914	68914	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NS8|RYNDS_00S257	1	0	1	0	0	10989	0	10989	0	0	
p834|p834	3	1	2	0	0	59363	10969	48394	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23D7|GOUTS_12764513	1	0	1	0	0	28288	0	28288	0	0	
con_scz_port_eur_A6.0*Port_PT-1P8S|CONCH_AZ8461-13	2	1	1	0	0	1565210	1421647	143563	0	0	
SF_0789|SF_0789	5	0	5	0	0	3127292	0	3127292	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NOU|HOBOS_00S099	2	1	0	0	1	81853	13181	0	0	68672	
cas_scz_aber_eur_A6.0*Ab_PT-22K7|COVET_33261903	2	0	2	0	0	234963	0	234963	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24AR|GOUTS_20273881	2	1	1	0	0	168487	126045	42442	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25IU|WHEYS_BIP18395	1	0	0	0	1	80740	0	0	0	80740	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_D08_143342.CEL	2	2	0	0	0	433178	433178	0	0	0	
SF_0242|SF_0242	2	0	2	0	0	223254	0	223254	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NO3|LAIRS_00S072	1	0	1	0	0	122373	0	122373	0	0	
SF_0441|SF_0441	4	2	1	1	0	557155	446554	61050	49551	0	
con_scz_aber_eur_A6.0*Ab_PT-248O|DRECK_33261742	2	0	2	0	0	121525	0	121525	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYU|SORGO_0S2214	3	1	2	0	0	477747	19553	458194	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NOC|HOBOS_00S081	3	0	3	0	0	311564	0	311564	0	0	
SF_1047|SF_1047	1	1	0	0	0	125110	125110	0	0	0	
SF_0752|SF_0752	1	1	0	0	0	21981	21981	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O4H|SORGO_F552-01	1	1	0	0	0	90718	90718	0	0	0	
p1319|p1319	3	2	1	0	0	259199	71801	187398	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S1L|SODIC_36112509	3	1	2	0	0	522138	38352	483786	0	0	
SF_0669|SF_0669	2	0	2	0	0	276288	0	276288	0	0	
SF_0973|SF_0973	1	1	0	0	0	53631	53631	0	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_H11_143206.CEL	5	4	1	0	0	884109	246993	637116	0	0	
p76|p76	4	3	1	0	0	345614	311145	34469	0	0	
SF_0762|SF_0762	4	3	1	0	0	654705	470070	184635	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1TB2|PALEA_36114502	3	1	1	0	1	412161	59218	81039	0	271904	
SF_0473|SF_0473	5	3	0	2	0	331803	224761	0	107042	0	
p639|p639	1	0	1	0	0	41368	0	41368	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24SV|MUTER_BIP18544	3	2	1	0	0	291963	70988	220975	0	0	
con_scz_port_eur_A6.0*Port_PT-1PQ9|CONCH_AZ8386-4	5	3	2	0	0	669386	377070	292316	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VM|UNMAN_8567899	4	0	4	0	0	826383	0	826383	0	0	
c886|c886	3	1	1	1	0	2357258	27829	2255287	74142	0	
cas_scz_port_eur_A6.0*Port_PT-1PRC|SNOOP_AZ9304-2	1	1	0	0	0	26132	26132	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-233R|HERBS_12763926	2	1	1	0	0	69650	24332	45318	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NU7|RYNDS_00S343	5	2	1	0	2	417807	93452	173641	0	150714	
con_scz_port_eur_A6.0*Port_PT-1PPJ|SAUCY_AZ8360-11	2	1	1	0	0	173567	54176	119391	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229J|TRACK_12772408	4	2	2	0	0	156867	96471	60396	0	0	
con_scz_port_eur_A6.0*Port_PT-1OK5|SAUCY_AZ8344-7	4	0	2	0	2	1086787	0	958690	0	128097	
cas_scz_port_eur_A6.0*Port_PT-1PBV|COAST_AZE037-3	4	2	2	0	0	410957	215050	195907	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SCK|PALEA_36112117	2	1	1	0	0	91274	41873	49401	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23CT|UNMAN_12764421	3	3	0	0	0	831290	831290	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PAB|MOGGY_AZ9361-3	4	1	1	0	2	482294	255606	192864	0	33824	
NOT_IN_PGC_MASTER|RURAL_00S049	2	0	2	0	0	376208	0	376208	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S7J|STORK_36112777	3	2	1	0	0	254122	182146	71976	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NOP|RYNDS_00S094	2	1	1	0	0	150219	132828	17391	0	0	
SF_0586|SF_0586	3	2	1	0	0	455147	372009	83138	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2381|THERM_12763889	1	0	1	0	0	1240650	0	1240650	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22A5|THERM_33262072	1	0	1	0	0	166328	0	166328	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22KM|ADDER_8602049	1	1	0	0	0	1155021	1155021	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22R4|BLOCK_8567829	4	2	1	0	1	579253	139853	348971	0	90429	
SF_0603|SF_0603	3	2	1	0	0	682600	268051	414549	0	0	
p10|p10	6	3	2	1	0	514260	282799	145744	85717	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYD|RYNDS_0S2197	2	0	2	0	0	129075	0	129075	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24SA|COVET_BIP18479	1	1	0	0	0	121744	121744	0	0	0	
SF_1054|SF_1054	2	1	1	0	0	497222	102333	394889	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NVP|LAIRS_0S2104	2	1	1	0	0	257799	34713	223086	0	0	
con_scz_port_eur_A6.0*Port_PT-1P7F|SAUCY_AZ8413-4	2	1	0	0	1	281738	185205	0	0	96533	
p1248|p1248	4	3	1	0	0	232089	190182	41907	0	0	
cas_scz_port_eur_A6.0*Port_PT-1P9Q|AWING_AZ8609-1	1	0	0	0	1	188878	0	0	0	188878	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S2M|SODIC_36112613	1	0	0	0	1	114084	0	0	0	114084	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_F03_143074.CEL	5	2	2	0	1	364693	104279	86749	0	173665	
cas_scz_aber_eur_A6.0*Ab_PT-238R|UNMAN_12764463	2	0	1	0	1	733592	0	47999	0	685593	
SF_0439|SF_0439	1	0	1	0	0	430835	0	430835	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22M2|BOURG_8568230	1	0	1	0	0	186391	0	186391	0	0	
SF_1033|SF_1033	2	1	0	1	0	149025	55977	0	93048	0	
SF_0097|SF_0097	3	1	1	1	0	119765	28169	47273	44323	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S79|STORK_36112764	1	0	1	0	0	252298	0	252298	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_D03_143460.CEL	4	2	2	0	0	389296	143600	245696	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24SM|MAUND_BIP18535	1	1	0	0	0	52869	52869	0	0	0	
SF_0620|SF_0620	4	1	3	0	0	632476	125619	506857	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PGR|AWING_AZE191-3	1	0	1	0	0	98774	0	98774	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_B12_143210.CEL	5	4	1	0	0	385651	208260	177391	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23D6|DRECK_12764437	2	1	1	0	0	118377	68914	49463	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24RZ|MAUND_BIP19498	1	0	1	0	0	186968	0	186968	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OZY|SAUCY_AZ9190-6	1	0	1	0	0	247754	0	247754	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S6E|CHICO_36112740	1	0	1	0	0	92382	0	92382	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_D07_143524.CEL	3	2	1	0	0	178939	119211	59728	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_F11_143202.CEL	3	3	0	0	0	200183	200183	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23O5|DRECK_8916125	1	0	1	0	0	127677	0	127677	0	0	
cas_scz_port_eur_A6.0*Port_PT-1P17|SAUCY_AZ9207-3	1	0	0	0	1	427457	0	0	0	427457	
cas_scz_aber_eur_A6.0*Ab_PT-239C|COVET_12764458	2	1	1	0	0	175531	135764	39767	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_C06_143308.CEL	5	3	2	0	0	381048	234226	146822	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-233V|GOUTS_12763918	3	2	1	0	0	576092	215393	360699	0	0	
p905|p905	1	0	1	0	0	63762	0	63762	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23HV|HERBS_20274179	2	2	0	0	0	182953	182953	0	0	0	
SF_0660|SF_0660	3	2	1	0	0	137722	91263	46459	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22ES|WATAP_33262619	3	2	1	0	0	685548	410665	274883	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25J2|DRECK_BIP18382	3	3	0	0	0	218514	218514	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25J3|DRECK_BIP18523	2	0	2	0	0	216173	0	216173	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_H02_143452.CEL	1	0	1	0	0	92855	0	92855	0	0	
SF_0328|SF_0328	1	0	1	0	0	19723	0	19723	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24CB|MAUND_12765349	1	0	1	0	0	33204	0	33204	0	0	
SF_0615|SF_0615	3	0	3	0	0	430201	0	430201	0	0	
p852|p852	2	2	0	0	0	71744	71744	0	0	0	
SF_0903|SF_0903	2	0	1	1	0	176527	0	119742	56785	0	
SF_1127|SF_1127	3	1	2	0	0	230633	130038	100595	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24R9|MUTER_BIP18437	3	2	0	0	1	325184	208254	0	0	116930	
c699|c699	4	0	4	0	0	440286	0	440286	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_B10_143178.CEL	3	1	2	0	0	168769	37087	131682	0	0	
p430|p430	1	0	1	0	0	16364	0	16364	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24AT|WATAP_20273874	1	0	1	0	0	360699	0	360699	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JT|WATAP_12781138	3	2	1	0	0	361323	180473	180850	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-232R|WHEYS_12765050	1	1	0	0	0	62051	62051	0	0	0	
SF_0536|SF_0536	1	0	1	0	0	174261	0	174261	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZM|RYNDS_0S2241	1	0	0	0	1	50451	0	0	0	50451	
cas_scz_uclo_eur_A6.0*UCL_PT-1NN2|REBID_00S035	2	1	1	0	0	1052880	156594	896286	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22XA|UNMAN_12765044	1	1	0	0	0	13694	13694	0	0	0	
SF_0515|SF_0515	1	1	0	0	0	414336	414336	0	0	0	
p656|p656	1	1	0	0	0	38916	38916	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OBU|MINOR_AZ9348-1	5	4	1	0	0	471170	424583	46587	0	0	
SF_0423|SF_0423	1	1	0	0	0	45675	45675	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NM5|REBID_00S001	1	1	0	0	0	21937	21937	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPE|RYNDS_00S113	1	0	1	0	0	180395	0	180395	0	0	
